First_pokemon,Second_pokemon,id_primer_ataq,nombre1,tipo1_id1,tipo2_id1,nombre2,tipo1_id2,tipo2_id2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,P1_type1,P1_type2,P2_type1,P2_type2
257,563,257,289,5,12,592,17,12,-45,-5,10,-73,40,0,1.0,1.0,1.0,1.0
740,700,740,210,4,12,108,16,5,-13,-25,-61,22,82,-33,1.0,1.0,2.0,0.5
710,126,710,344,10,7,297,17,12,59,105,20,35,55,31,1.0,1.0,2.0,1.0
242,374,242,578,17,12,113,17,12,-8,-15,-30,15,0,30,0.5,1.0,0.5,1.0
352,15,352,761,17,12,462,0,12,120,70,-10,65,20,30,1.0,1.0,1.0,1.0
329,176,329,402,16,4,611,12,12,15,39,51,20,10,30,1.0,1.0,0.5,1.0
469,656,469,90,9,12,10,17,12,-95,-15,-10,47,33,20,2.0,1.0,0.5,1.0
419,565,419,430,2,15,765,12,12,20,15,51,80,81,33,1.0,1.0,1.0,1.0
308,562,308,683,0,18,143,17,12,-35,-45,-28,-33,-8,5,1.0,0.5,0.5,1.0
409,747,409,591,2,7,457,14,12,21,87,4,27,-1,-4,1.0,1.0,1.0,1.0
302,505,302,775,17,7,718,13,5,-43,-76,-35,-31,-35,0,1.0,2.0,1.0,0.5
244,432,244,136,11,7,140,14,12,-5,-40,-45,-30,-45,-105,0.5,1.0,1.0,1.0
219,375,219,235,12,15,118,17,1,7,-40,-20,0,10,30,1.0,0.0,1.0,2.0
558,26,558,702,6,12,570,12,12,10,-18,-15,-5,-25,-52,1.0,1.0,1.0,1.0
537,213,537,478,3,9,733,1,12,-45,0,-3,45,-23,21,1.0,1.0,1.0,1.0
397,288,397,239,11,12,361,12,12,2,10,19,30,19,-20,1.0,1.0,1.0,1.0
97,590,97,481,13,12,190,10,17,-5,-30,15,15,35,-38,0.0,1.0,2.0,1.0
209,384,209,787,0,7,81,12,12,-5,-5,-25,5,-25,25,1.0,1.0,1.0,1.0
174,205,174,122,17,12,313,9,7,-10,25,10,4,-32,-52,0.5,1.0,2.0,1.0
559,468,559,532,6,5,91,9,12,45,58,10,8,2,20,2.0,1.0,0.5,1.0
10,688,10,668,17,12,60,12,12,-51,-62,-30,10,-31,-12,1.0,1.0,1.0,1.0
250,99,250,324,17,2,107,17,11,25,0,-85,10,50,15,0.5,1.0,0.25,1.0
556,759,556,613,9,12,52,15,18,18,8,8,21,19,33,4.0,1.0,1.0,0.5
81,586,81,232,15,10,234,15,12,-45,-55,-30,-30,-50,-5,1.0,2.0,0.5,1.0
160,521,160,157,2,12,788,0,7,-45,-12,-41,-66,-6,-45,1.0,1.0,1.0,1.0
682,513,682,466,5,12,766,1,11,-5,5,-5,50,-25,-20,4.0,1.0,0.5,1.0
243,316,243,503,17,12,495,0,7,14,15,30,55,25,-115,1.0,1.0,1.0,1.0
572,780,572,633,9,12,722,8,9,-10,-12,-13,33,-19,45,0.5,1.0,1.0,0.5
211,566,211,561,17,10,360,12,12,50,25,40,40,20,-20,1.0,1.0,1.0,1.0
483,701,483,678,13,1,703,15,5,-28,-66,-43,-31,-49,-34,0.5,0.5,1.0,1.0
224,534,224,675,16,10,764,3,18,25,20,93,-50,-42,-56,0.25,2.0,0.0,2.0
594,585,594,271,5,12,58,15,12,15,0,-20,-10,10,20,2.0,1.0,0.5,1.0
85,167,85,569,6,12,94,9,12,20,51,5,31,15,60,2.0,1.0,0.5,1.0
355,193,355,417,6,10,784,14,7,5,45,30,50,35,-75,1.0,0.0,1.0,1.0
417,742,417,576,16,12,244,9,12,-43,-25,88,-22,69,-18,1.0,1.0,0.5,1.0
440,752,440,550,17,12,5,16,8,4,16,-82,31,-74,-10,1.0,1.0,0.5,1.0
785,599,785,257,8,9,704,5,12,-55,-10,37,28,-10,39,1.0,1.0,0.0,1.0
121,767,121,581,10,16,732,15,2,47,41,43,0,0,-8,2.0,1.0,0.5,1.0
777,49,777,251,2,12,504,9,14,45,50,15,35,85,50,1.0,1.0,0.5,1.0
295,725,295,364,17,9,216,17,12,19,-6,10,-2,26,-21,0.5,2.0,0.25,1.0
328,704,328,443,1,8,715,7,12,-29,-15,45,-25,25,-101,1.0,1.0,1.0,1.0
747,183,747,457,14,12,22,0,14,4,-42,6,23,21,64,2.0,1.0,2.0,1.0
49,80,49,504,9,14,701,17,14,-35,-20,-10,-5,-55,-70,1.0,0.5,0.5,1.0
560,445,560,183,6,5,51,12,12,51,78,25,65,25,34,1.0,2.0,1.0,1.0
440,515,440,550,17,12,355,12,12,-46,-19,-27,1,-19,0,1.0,1.0,1.0,1.0
118,313,118,331,13,12,750,12,12,-40,-15,15,5,-10,-55,1.0,1.0,1.0,1.0
151,41,151,506,15,18,105,4,12,0,15,77,55,5,20,1.0,1.0,1.0,1.0
488,197,488,470,14,4,411,3,2,-70,-70,-60,-95,-20,15,1.0,2.0,1.0,0.0
36,159,36,491,13,12,475,6,7,-20,-38,-23,-70,-30,-34,1.0,1.0,1.0,1.0
547,614,547,119,14,12,336,10,1,25,-47,40,10,60,-7,0.0,1.0,1.0,2.0
571,59,571,515,9,12,522,12,12,-15,-17,-12,-12,-17,-51,1.0,1.0,1.0,1.0
336,329,336,403,5,15,402,16,4,10,-25,-10,5,20,30,1.0,0.5,1.0,2.0
147,694,147,311,3,12,167,0,17,7,-44,-52,62,47,21,1.0,1.0,1.0,0.5
348,333,348,79,17,1,7,16,16,-25,-20,-160,5,-40,15,2.0,1.0,0.5,1.0
277,373,277,712,6,12,772,17,10,-65,-18,-33,-6,-21,-15,0.5,1.0,2.0,2.0
333,614,333,7,16,16,336,10,1,-25,-7,100,-5,-10,-42,1.0,0.5,4.0,1.0
44,60,44,494,6,12,552,17,12,23,24,27,16,50,45,0.5,1.0,2.0,1.0
15,534,15,462,0,12,764,3,18,0,-45,-52,-80,-82,-56,1.0,1.0,1.0,1.0
365,94,365,684,12,7,609,17,12,-20,-5,5,-5,5,5,1.0,1.0,1.0,1.0
713,140,713,340,2,11,381,17,12,105,110,35,155,80,15,1.0,0.5,0.5,1.0
563,582,563,592,17,12,57,3,12,50,40,53,58,38,-6,1.0,1.0,2.0,1.0
305,638,305,326,14,4,255,14,12,-32,-20,-60,-30,-55,-15,0.5,1.0,0.5,1.0
361,371,361,747,10,2,659,15,15,-20,-25,-35,-5,-15,0,2.0,1.0,0.5,1.0
80,318,80,701,17,14,773,12,12,16,19,42,29,97,72,1.0,1.0,1.0,1.0
709,153,709,343,10,7,316,15,18,29,10,-15,50,10,21,2.0,0.5,1.0,2.0
704,134,704,715,7,12,314,11,15,14,50,45,-5,-5,26,1.0,1.0,2.0,1.0
774,74,774,76,15,4,377,5,12,-30,-50,80,0,90,5,0.5,2.0,1.0,1.0
66,496,66,540,17,12,482,12,12,-95,-35,0,0,-45,85,1.0,1.0,1.0,1.0
563,324,563,592,17,12,500,15,12,65,55,-50,63,-20,40,2.0,1.0,1.0,1.0
144,585,144,148,12,12,58,15,12,-22,-57,-57,-2,8,28,0.5,1.0,1.0,1.0
252,747,252,151,10,12,457,14,12,16,72,44,-23,-21,-54,1.0,1.0,1.0,1.0
263,254,263,566,3,12,669,12,12,17,-10,13,30,35,30,1.0,1.0,1.0,1.0
458,787,458,71,0,12,258,8,9,-35,-66,-77,-29,-30,-33,1.0,1.0,1.0,0.5
671,675,671,84,8,6,125,11,12,5,-15,50,85,50,40,1.0,2.0,0.5,1.0
187,412,187,527,3,12,461,16,15,-40,-35,-85,-20,-45,10,1.0,1.0,0.5,1.0
506,672,506,77,9,12,30,2,12,28,13,12,60,32,-11,0.5,1.0,1.0,1.0
633,352,633,795,1,12,761,17,12,-110,15,15,30,15,45,1.0,1.0,1.0,1.0
683,410,683,162,2,12,444,2,7,-18,-25,-40,-60,0,-72,2.0,1.0,2.0,1.0
741,39,741,636,9,12,492,13,12,5,-7,-9,7,2,-13,0.5,1.0,2.0,1.0
60,3,60,552,17,12,745,9,14,-30,-30,-35,-35,-50,-25,0.5,1.0,2.0,1.0
534,158,534,764,3,18,791,3,7,-40,-25,22,-20,17,-14,1.0,1.0,1.0,0.5
793,389,793,785,4,12,170,8,12,106,91,5,101,8,74,1.0,1.0,1.0,1.0
395,432,395,783,14,12,140,14,12,45,-72,-42,-72,-42,-157,0.5,1.0,0.5,1.0
630,442,630,724,13,12,672,12,7,10,-5,32,10,32,5,1.0,1.0,1.0,1.0
49,634,49,504,9,14,471,12,12,-10,0,15,35,25,-45,1.0,1.0,1.0,1.0
249,353,249,428,1,6,501,6,10,15,30,50,75,45,80,1.0,0.5,0.5,2.0
203,5,203,296,9,7,87,6,12,-4,-17,-3,-25,5,-15,0.5,1.0,2.0,1.0
577,222,577,483,14,12,165,12,12,-24,-45,-25,2,-10,-21,1.0,1.0,1.0,1.0
525,19,525,389,11,10,44,0,14,45,40,40,25,-20,5,1.0,1.0,1.0,0.5
341,40,341,538,3,12,487,13,10,-21,-52,-37,0,0,10,0.0,1.0,1.0,2.0
163,513,163,464,14,12,766,1,11,36,-10,25,109,5,5,0.0,1.0,2.0,0.5
449,542,449,626,3,12,510,17,2,-45,-55,-66,-110,-86,-55,1.0,1.0,1.0,1.0
510,550,510,656,9,11,128,1,12,-10,-28,-40,-73,-30,-85,1.0,1.0,1.0,1.0
216,572,216,473,8,12,633,9,12,-15,-38,-3,-13,22,-16,1.0,1.0,1.0,1.0
444,538,444,670,12,7,737,14,12,10,45,-60,-25,-70,5,1.0,1.0,1.0,1.0
137,308,137,536,0,12,683,0,18,25,95,68,5,18,20,1.0,1.0,1.0,1.0
245,798,245,394,17,7,293,14,8,-15,-70,10,-70,10,0,1.0,1.0,1.0,1.0
515,466,515,355,12,12,67,17,12,55,20,60,20,65,-35,1.0,1.0,1.0,1.0
395,327,395,783,14,12,590,1,8,45,-52,-27,-42,-17,-27,0.0,1.0,2.0,2.0
162,672,162,155,2,7,30,2,12,45,47,35,70,60,23,2.0,1.0,2.0,1.0
305,319,305,326,14,4,367,12,12,-46,-36,-8,-6,12,2,1.0,1.0,1.0,1.0
570,308,570,357,1,12,683,0,18,24,58,18,38,-2,41,1.0,1.0,2.0,1.0
638,477,638,255,14,12,432,12,5,5,-81,1,41,14,-70,2.0,1.0,1.0,0.5
622,36,622,602,1,5,491,13,12,-5,28,48,-10,60,2,1.0,0.5,1.0,1.0
3,380,3,745,9,14,16,15,0,35,-13,33,60,50,5,1.0,0.5,1.0,1.0
119,378,119,769,13,12,358,15,9,-1,49,43,24,-17,37,1.0,1.0,1.0,0.5
9,314,9,419,6,7,642,12,12,-72,-56,-22,64,50,0,1.0,1.0,1.0,1.0
335,334,335,404,5,15,408,16,12,-40,-100,-175,-20,-25,10,2.0,0.5,1.0,1.0
10,130,10,668,17,12,674,17,12,14,3,10,-20,9,-42,0.5,1.0,0.5,1.0
377,257,377,103,10,15,289,5,12,10,-25,10,35,10,5,1.0,2.0,0.5,1.0
140,760,140,381,17,12,37,15,18,-52,-95,-60,-39,-66,12,1.0,1.0,1.0,0.5
3,781,3,745,9,14,553,8,9,31,16,13,56,45,29,0.5,1.0,1.0,0.25
418,436,418,349,2,15,95,6,12,36,22,46,52,86,49,1.0,1.0,0.5,1.0
526,342,526,546,12,12,472,3,12,25,40,20,60,-10,-5,1.0,1.0,1.0,1.0
703,409,703,714,7,12,591,2,7,-16,-20,-10,15,0,11,1.0,1.0,1.0,1.0
617,534,617,130,6,15,764,3,18,55,-35,-2,35,-2,-31,0.5,1.0,1.0,2.0
376,340,376,35,10,15,434,3,12,-30,-35,-25,-95,-10,-80,2.0,1.0,0.0,1.0
85,708,85,569,6,12,793,2,3,-35,-50,-50,-40,-20,15,0.5,1.0,1.0,1.0
628,745,628,20,15,7,220,12,12,-20,32,-15,9,-45,-32,1.0,1.0,0.5,1.0
499,64,499,433,5,17,268,6,12,15,75,43,70,20,52,1.0,0.5,2.0,1.0
548,563,548,526,17,12,592,17,12,-15,-20,-5,-28,10,10,0.5,1.0,0.5,1.0
70,297,70,317,14,12,608,9,12,0,-5,-20,90,40,75,1.0,1.0,1.0,1.0
618,681,618,396,9,12,465,5,12,30,1,17,51,17,-5,1.0,1.0,1.0,1.0
758,41,758,388,1,15,105,4,12,16,47,40,8,10,38,0.5,1.0,2.0,1.0
349,736,349,616,17,1,362,6,13,8,70,-18,22,-14,23,2.0,1.0,0.5,1.0
550,523,550,128,1,12,238,11,12,5,30,-20,5,-5,60,1.0,1.0,1.0,1.0
496,516,496,482,12,12,583,10,16,20,-55,-90,-15,30,-35,0.5,1.0,1.0,1.0
235,141,235,699,12,12,272,17,7,-35,-45,-29,-10,-50,-41,1.0,1.0,1.0,1.0
42,512,42,104,4,12,405,9,11,5,-62,-32,-37,-15,30,1.0,1.0,1.0,1.0
148,461,148,205,6,12,781,0,17,5,61,-35,26,15,29,4.0,1.0,0.5,0.5
560,225,560,183,6,5,449,16,10,35,-2,-165,45,-30,35,2.0,2.0,0.5,2.0
481,476,481,559,12,12,365,12,12,6,6,-20,10,-37,7,1.0,1.0,1.0,1.0
271,551,271,290,6,7,617,9,12,6,30,-10,10,54,-10,2.0,2.0,0.25,1.0
455,221,455,568,15,12,213,0,17,22,75,-80,5,-10,18,1.0,1.0,1.0,2.0
258,576,258,651,11,15,632,17,12,-30,-68,-48,-13,2,-36,0.5,1.0,1.0,1.0
58,504,58,458,12,12,120,13,5,-8,-16,-5,-21,0,40,1.0,1.0,1.0,2.0
566,134,566,360,12,12,314,11,15,-20,10,10,-90,-50,-40,1.0,1.0,1.0,1.0
748,74,748,456,14,12,377,5,12,-6,-52,6,33,21,59,2.0,1.0,0.5,1.0
234,404,234,652,1,11,253,17,12,0,11,-50,-79,0,63,1.0,0.5,1.0,1.0
76,739,76,48,9,14,209,4,12,-4,30,-12,-5,-68,-12,1.0,2.0,1.0,1.0
192,352,192,486,14,7,761,17,12,-130,-40,0,-20,0,10,1.0,1.0,1.0,1.0
468,159,468,91,9,12,475,6,7,-45,-65,-45,-63,-32,-55,0.25,1.0,2.0,2.0
259,150,259,181,3,12,505,15,18,10,23,-63,-25,0,60,2.0,1.0,1.0,1.0
382,358,382,197,17,12,269,14,12,-60,-30,-45,-80,-55,0,1.0,1.0,1.0,1.0
496,142,496,482,12,12,426,17,1,40,-70,-69,-30,-45,-76,1.0,1.0,1.0,1.0
29,282,29,176,13,12,400,17,10,-35,-25,-26,-20,-16,5,0.5,1.0,1.0,2.0
407,723,407,34,2,12,61,6,12,-14,16,2,-50,-40,-23,1.0,1.0,0.5,1.0
590,155,590,190,10,17,407,15,7,30,0,-25,-20,-30,-62,0.0,2.0,0.25,0.5
492,749,492,233,2,10,292,16,8,13,-10,-55,5,8,14,0.5,2.0,1.0,1.0
129,498,129,606,17,12,368,5,17,10,-18,-5,-50,10,-22,1.0,1.0,1.0,0.5
721,75,721,92,9,5,376,5,12,-2,-23,42,9,-10,9,1.0,1.0,1.0,1.0
340,466,340,434,3,12,67,17,12,15,10,45,75,50,50,2.0,1.0,1.0,1.0
793,142,793,785,4,12,426,17,1,31,-24,-14,61,-32,18,2.0,1.0,1.0,0.5
43,687,43,759,6,12,53,1,17,-27,-84,-60,-10,-5,-5,2.0,1.0,1.0,0.5
201,53,201,679,15,12,518,0,9,10,5,35,-30,-15,0,2.0,1.0,1.0,2.0
23,591,23,528,12,7,27,12,12,-20,20,-11,10,-16,51,1.0,1.0,1.0,1.0
31,570,31,533,3,12,357,1,12,-29,-33,-10,-38,0,-16,1.0,1.0,1.0,1.0
29,717,29,176,13,12,455,12,5,-65,-68,-46,-37,-23,-73,1.0,1.0,1.0,0.5
74,40,74,377,5,12,487,13,10,-1,-2,-7,-35,-15,-40,0.5,1.0,1.0,1.0
249,75,249,428,1,6,376,5,12,-15,-40,10,75,5,60,0.5,1.0,2.0,1.0
749,79,749,292,16,8,700,17,14,5,40,65,-15,-63,-42,0.5,1.0,1.0,0.0
63,229,63,499,5,12,600,0,17,-5,-25,-40,5,-10,30,1.0,1.0,0.5,1.0
461,140,461,781,0,17,381,17,12,40,59,40,54,75,-44,1.0,0.5,1.0,1.0
697,408,697,301,1,2,620,2,12,27,10,-10,65,40,48,1.0,2.0,2.0,1.0
301,290,301,689,12,7,631,0,12,10,50,5,25,25,110,1.0,2.0,0.5,1.0
287,618,287,794,12,12,396,9,12,-37,-56,-26,-76,-26,0,1.0,1.0,1.0,1.0
378,58,378,358,15,9,458,12,12,26,-4,42,21,47,-67,1.0,1.0,0.5,1.0
347,524,347,686,13,12,242,10,7,25,-22,-42,28,8,-40,0.5,1.0,2.0,1.0
206,2,206,8,12,12,307,9,14,-5,8,-8,-40,-25,25,1.0,1.0,1.0,1.0
327,203,327,590,1,8,296,9,7,15,40,35,30,10,0,1.0,1.0,1.0,1.0
282,337,282,400,17,10,436,5,15,10,-15,-15,-20,-15,-50,1.0,1.0,1.0,1.0
409,207,409,591,2,7,682,9,12,65,105,50,80,50,70,1.0,2.0,0.25,1.0
39,11,39,492,13,12,763,17,12,2,9,-23,-10,-25,7,1.0,1.0,1.0,1.0
606,564,606,601,0,14,519,12,12,15,45,50,20,30,70,1.0,1.0,1.0,1.0
205,654,205,313,9,7,215,17,8,20,15,20,-10,10,70,2.0,1.0,0.5,1.0
49,316,49,504,9,14,495,0,7,-16,-40,10,25,15,-130,0.25,1.0,1.0,2.0
560,194,560,183,6,5,397,3,12,55,83,25,35,20,30,1.0,1.0,1.0,1.0
696,740,696,798,1,2,210,4,12,-6,20,2,-47,-84,-17,0.5,0.0,4.0,1.0
646,82,646,740,11,12,262,15,10,16,0,-30,65,50,44,2.0,1.0,2.0,1.0
98,52,98,621,17,12,517,0,9,-5,-5,45,0,-30,15,0.5,1.0,1.0,2.0
513,453,513,766,1,11,587,9,14,10,50,0,-80,-20,35,1.0,2.0,1.0,1.0
333,737,333,7,16,16,560,6,13,-16,42,108,-49,-6,-56,0.5,2.0,1.0,0.25
572,291,572,633,9,12,43,0,7,15,28,13,-2,13,36,0.25,1.0,2.0,2.0
789,705,789,49,11,12,705,3,7,-24,-46,15,-93,-45,-83,2.0,1.0,1.0,1.0
684,128,684,249,10,8,246,17,12,14,7,-10,0,0,-28,1.0,1.0,2.0,1.0
557,168,557,612,9,12,41,9,12,15,13,15,12,15,53,0.5,1.0,0.5,1.0
90,304,90,385,3,17,567,14,4,22,35,70,75,35,30,1.0,2.0,0.5,0.5
533,687,533,278,3,6,53,1,17,-15,-60,7,45,37,16,1.0,2.0,1.0,0.25
411,521,411,46,16,15,788,0,7,-46,-21,-6,-81,4,-65,1.0,1.0,1.0,0.5
474,581,474,158,8,7,734,12,7,70,-35,-36,25,-1,-13,0.0,1.0,0.0,1.0
74,33,74,377,5,12,594,10,12,30,25,-15,30,30,5,1.0,1.0,1.0,1.0
73,580,73,378,5,12,719,12,7,8,3,-12,-15,-7,-30,1.0,1.0,1.0,2.0
136,699,136,382,6,12,756,0,6,-20,35,-8,-35,-20,-7,1.0,1.0,0.5,0.5
497,18,497,584,5,12,318,0,14,-5,45,-10,10,15,25,0.25,1.0,0.5,1.0
508,335,508,371,17,12,404,5,15,39,29,21,29,31,31,1.0,1.0,1.0,1.0
141,74,141,272,17,7,377,5,12,15,25,9,10,40,36,1.0,2.0,0.5,1.0
364,781,364,74,9,1,553,8,9,21,49,-10,71,5,4,0.5,2.0,0.5,0.5
312,689,312,643,12,12,589,12,7,-10,-23,10,-2,-15,-30,1.0,1.0,1.0,1.0
750,61,750,152,16,8,247,17,12,-21,28,72,-50,-31,-50,0.5,1.0,1.0,1.0
731,91,731,206,6,7,195,12,7,10,8,0,-2,-10,24,1.0,1.0,1.0,1.0
615,582,615,131,6,12,57,3,12,25,30,13,-35,13,-26,1.0,1.0,1.0,1.0
214,299,214,484,1,7,625,9,1,-30,-15,-18,-5,-18,11,0.5,2.0,0.5,0.5
522,572,522,351,9,12,633,9,12,-10,12,67,-38,2,-6,0.5,1.0,0.5,1.0
173,127,173,717,17,12,605,17,12,-5,0,-31,-51,3,-42,0.5,1.0,0.5,1.0
353,177,353,501,6,10,221,12,12,-25,-16,-24,20,-10,-55,1.0,1.0,1.0,1.0
594,348,594,271,5,12,79,17,1,40,15,65,-25,30,-25,2.0,1.0,1.0,0.5
575,105,575,514,17,12,161,14,12,-10,5,3,10,-42,22,1.0,1.0,1.0,1.0
437,154,437,476,6,5,6,15,7,-16,-27,-13,18,-23,-49,0.5,1.0,1.0,2.0
603,169,603,352,0,9,453,9,12,-5,21,-20,-13,-20,12,2.0,0.5,0.25,1.0
494,312,494,226,2,10,643,12,12,48,70,35,45,50,72,1.0,1.0,1.0,1.0
456,533,456,624,15,17,278,3,6,-20,-23,11,-63,-19,-56,2.0,0.25,1.0,1.0
537,234,537,478,3,9,652,1,11,-5,-30,52,70,32,-29,1.0,1.0,1.0,2.0
287,566,287,794,12,12,360,12,12,-7,-30,-4,5,-4,5,1.0,1.0,1.0,1.0
151,404,151,506,15,18,253,17,12,15,-24,20,1,-5,3,1.0,0.5,1.0,1.0
452,102,452,66,9,14,231,8,14,-20,-35,-25,-80,-5,-55,0.5,0.25,1.0,1.0
155,348,155,407,15,7,79,17,1,35,45,65,5,75,85,1.0,1.0,2.0,1.0
276,32,276,445,9,2,565,3,12,10,20,20,55,5,35,1.0,1.0,0.25,1.0
606,245,606,601,0,14,394,17,7,-5,60,19,-25,-71,42,0.5,1.0,1.0,2.0
466,308,466,67,17,12,683,0,18,15,35,3,10,-22,20,0.5,1.0,1.0,0.5
269,170,269,451,15,1,127,6,12,61,112,107,35,70,6,2.0,1.0,0.5,1.0
463,498,463,110,0,7,368,5,17,-40,-80,-28,-85,-28,-20,0.25,1.0,0.25,1.0
252,395,252,151,10,12,783,14,12,-5,97,72,37,12,27,1.0,1.0,1.0,1.0
570,292,570,357,1,12,80,0,12,14,53,-5,63,25,91,1.0,1.0,2.0,1.0
20,300,20,414,0,14,694,12,7,25,95,10,-15,50,60,0.5,1.0,1.0,2.0
56,293,56,147,10,12,171,0,14,-50,5,-45,-15,-45,30,1.0,1.0,1.0,0.5
623,786,623,630,14,7,259,8,9,17,-27,-42,45,5,-2,1.0,2.0,2.0,0.5
108,612,108,325,17,12,593,10,1,5,58,80,15,15,10,2.0,1.0,1.0,1.0
680,611,680,677,10,3,39,17,12,39,-26,19,1,44,-66,1.0,2.0,2.0,1.0
714,707,714,322,17,5,579,2,6,-9,-48,-10,-21,-30,18,1.0,1.0,1.0,0.5
10,189,10,668,17,12,303,12,4,-46,18,50,10,44,28,1.0,1.0,1.0,1.0
295,128,295,364,17,9,246,17,12,15,-17,-10,25,20,-13,0.5,2.0,0.25,1.0
697,290,697,301,1,2,631,0,12,42,70,35,100,65,83,1.0,1.0,2.0,1.0
762,61,762,153,13,2,247,17,12,-15,-7,12,2,43,-41,1.0,1.0,0.5,1.0
49,360,49,504,9,14,720,10,12,0,-50,10,30,20,20,2.0,0.5,1.0,1.0
237,131,237,648,6,12,673,17,15,-20,-35,-45,-30,-45,-95,0.5,1.0,2.0,1.0
573,73,573,516,6,12,378,5,12,-20,-27,-2,18,13,29,1.0,1.0,1.0,1.0
307,429,307,423,14,4,139,14,12,18,-65,15,15,85,-50,0.5,1.0,0.5,1.0
72,672,72,409,14,12,30,2,12,9,-37,5,145,55,93,1.0,1.0,1.0,1.0
683,518,683,162,2,12,178,3,12,2,-3,23,-35,5,-47,1.0,1.0,0.5,1.0
206,253,206,8,12,12,547,12,12,-30,-10,-35,-65,-40,25,1.0,1.0,1.0,1.0
745,148,745,220,12,12,205,6,12,10,-50,0,-30,-20,37,1.0,1.0,1.0,1.0
403,510,403,300,17,12,656,9,11,-5,42,55,32,15,12,0.5,1.0,2.0,0.5
346,419,346,270,13,12,430,2,15,-10,-57,-67,-97,-97,-70,1.0,1.0,1.0,2.0
287,646,287,794,12,12,740,11,12,-33,-65,-44,-80,-54,-19,1.0,1.0,1.0,1.0
86,173,86,647,17,15,717,17,12,40,0,1,-4,-8,-28,0.5,1.0,0.5,1.0
501,697,501,286,10,12,301,1,2,16,7,28,-57,-18,-51,1.0,1.0,1.0,1.0
14,532,14,82,0,12,588,3,8,-5,-20,-42,-75,-57,-46,0.5,1.0,1.0,1.0
94,355,94,609,17,12,417,6,10,-5,-75,-45,-100,-35,25,4.0,1.0,0.5,1.0
435,361,435,716,9,10,747,10,2,45,39,55,25,35,-14,1.0,1.0,0.5,1.0
611,645,611,39,17,12,738,11,12,19,27,0,0,-20,39,1.0,1.0,0.5,1.0
592,89,592,412,12,4,384,3,17,78,25,56,-15,71,5,0.5,0.5,1.0,2.0
549,655,549,390,17,12,308,17,8,0,40,30,15,-5,40,0.5,1.0,0.5,1.0
232,309,232,283,0,5,401,0,7,10,65,13,-40,13,25,0.5,0.25,0.5,4.0
44,500,44,494,6,12,285,10,12,5,4,-3,43,58,68,1.0,1.0,2.0,1.0
549,85,549,390,17,12,569,6,12,35,0,30,20,20,-5,2.0,1.0,0.5,1.0
589,388,589,160,10,12,413,8,12,-4,-80,-35,-63,-38,-7,1.0,1.0,1.0,1.0
145,680,145,175,12,12,677,10,3,-54,-11,-34,-36,-34,23,1.0,1.0,1.0,1.0
479,755,479,291,1,7,691,4,12,38,77,-14,46,-5,22,0.5,1.0,2.0,1.0
15,440,15,462,0,12,550,17,12,-14,-46,-13,-56,-51,-20,1.0,1.0,1.0,1.0
278,730,278,111,6,5,207,12,7,15,35,17,45,22,-7,1.0,1.0,1.0,2.0
146,507,146,741,17,12,202,17,12,81,16,4,61,34,-1,0.5,1.0,0.5,1.0
763,478,763,101,17,12,474,8,12,-10,-7,2,-47,-42,-61,1.0,1.0,1.0,1.0
752,427,752,5,16,8,442,2,7,-45,-130,50,-130,50,-55,1.0,1.0,0.5,0.5
170,679,170,127,6,12,3,0,12,-41,-18,3,-40,-10,-80,2.0,1.0,0.5,1.0
599,398,599,704,5,12,425,11,12,40,-20,5,-90,5,-55,2.0,1.0,1.0,1.0
13,435,13,415,17,12,716,9,10,-16,-6,15,60,30,22,1.0,1.0,2.0,1.0
566,330,566,360,12,12,435,16,4,-5,-45,-80,-30,-50,5,0.5,1.0,1.0,1.0
444,39,444,670,12,7,492,13,12,24,48,13,-5,5,35,1.0,1.0,1.0,1.0
320,798,320,193,12,12,293,14,8,24,-19,3,-59,-57,-2,0.0,1.0,1.0,0.0
441,590,441,185,17,17,190,10,17,-26,-49,28,61,36,-28,2.0,0.5,2.0,0.25
118,537,118,331,13,12,478,3,9,-10,0,-12,-45,-62,-51,2.0,1.0,1.0,0.5
217,690,217,735,14,12,62,12,7,-52,-51,-27,15,-27,-32,1.0,1.0,1.0,1.0
418,120,418,349,2,15,582,10,16,0,-5,-5,80,100,85,1.0,1.0,1.0,1.0
134,660,134,314,11,15,201,9,17,-9,-44,-96,61,-21,75,1.0,0.5,1.0,2.0
183,377,183,22,0,14,103,10,15,10,20,-35,-10,-60,-35,2.0,0.5,1.0,2.0
500,629,500,285,10,12,21,15,7,-7,-68,13,-74,-23,-78,0.0,1.0,0.5,1.0
499,477,499,433,5,17,432,12,5,5,9,-6,86,-26,-23,2.0,1.0,0.5,2.0
731,737,731,206,6,7,560,6,13,-24,5,-17,-53,-14,-22,0.5,1.0,0.5,1.0
103,134,103,424,8,14,314,11,15,-5,15,45,55,0,35,2.0,1.0,1.0,2.0
678,707,678,623,0,12,579,2,6,-50,-80,-15,-110,-55,-65,0.5,1.0,1.0,2.0
375,389,375,118,17,1,170,8,12,43,80,-5,60,-35,30,1.0,2.0,0.5,1.0
650,551,650,320,0,12,617,9,12,-50,-25,-55,-60,-55,-40,2.0,1.0,0.5,1.0
145,509,145,175,12,12,395,17,7,10,35,0,-15,-55,5,1.0,1.0,1.0,1.0
428,611,428,310,16,15,39,17,12,30,8,35,20,45,2,0.5,1.0,1.0,1.0
